,date,size,edges,avgdeg,diameter,clustering,connectivity,anger,disgust,fear,joy,sadness,surprise,volume,daychange
0,2021-01-04,26,19,-0.039028569612548226,6,0.0,0,0.05140633555238095,0.0024814324776190476,0.2700138400952381,0.04449446595238095,0.13978232586190473,0.12183003009523811,29873800,-0.1900000000000004
1,2021-01-05,40,31,-0.4737282297059177,4,0.0,0,0.028781873006451613,0.002439746726774193,0.32312210196580654,0.060101871809677423,0.13301539686774194,0.23637307829032264,28148300,-0.010000000000000009
2,2021-01-06,51,37,-0.29914320806716427,4,0.0,0,0.03261109774285714,0.004709445297619047,0.10862623434523803,0.08152007124999999,0.11452828103809522,0.23768996464285708,67363300,-0.020000000000000018
3,2021-01-07,15,9,,2,0.0,2,0.08637581767,0.00448527147,0.31576045036,0.1599485159,0.08109801140000002,0.1037864855,26150500,-0.03000000000000025
4,2021-01-08,15,8,,2,0.0,0,0.050709914241666675,0.0014632052633333332,0.25571416272499997,0.11591611222499999,0.27010743200000004,0.11312113000000001,39553300,0.050000000000000266
5,2021-01-11,44,39,-0.5669039503161222,5,0.007593795093795094,0,0.050201097230952375,0.0034101695304761914,0.1441277613452381,0.10683989143571432,0.046858183504761904,0.16159691116666666,41695800,0.040000000000000036
6,2021-01-12,54,47,-0.25609678062841856,5,0.013173949548302687,0,0.02522998344444444,0.002449931686296297,0.1593923123796295,0.08899817480555555,0.10094609292592592,0.16240217310925928,41549200,0.04999999999999982
7,2021-01-13,25,22,-0.492550793987829,6,0.0,0,0.13960121148181823,0.004983569876363636,0.32693248636363637,0.08564310113636363,0.08733082268181819,0.1312665795909091,45847700,-0.1499999999999999
8,2021-01-14,45,37,-0.49319733844806535,2,0.0,0,0.018260543315789475,0.000662729437105263,0.7684572822789476,0.04700177673421052,0.028468226323684204,0.06882257993684211,49638800,-0.040000000000000036
9,2021-01-15,358,437,-0.1812365232016318,8,0.0063418585468864265,0,0.06139101634305018,0.002624699207876446,0.15181669335179554,0.09712939071737449,0.09605603356737444,0.17307781097316588,162356400,0.1299999999999999
10,2021-01-19,968,1132,-0.2435453421776953,12,0.0022261479425023413,0,0.051968779474597056,0.008585808737782023,0.08114419080225668,0.10148737069362988,0.05310233685019199,0.19643865828672266,256276000,0.26000000000000023
11,2021-01-20,585,621,-0.30848879896615,9,0.0012712830268656729,0,0.05024845339257212,0.005416459277331511,0.08826886971752416,0.10645518159215983,0.04591661031072905,0.1921036695825312,181862200,-0.31999999999999984
12,2021-01-21,495,563,-0.2791453294531735,12,0.0061830526071624215,0,0.033435615798782334,0.0028172044323439907,0.08659796613146077,0.08527882638508373,0.03071023412496168,0.16626244202237436,64823800,-0.020000000000000018
13,2021-01-22,888,980,-0.26384026238031644,10,0.002100123899367847,0,0.05207458873434977,0.004875588723784748,0.09887075829443114,0.09548562125094176,0.057362469673721994,0.2097545884281608,268273400,0.5999999999999996
14,2021-01-25,2805,3214,-0.1896244925280463,16,0.0005117955542989516,0,0.08184952937469729,0.005336092068462818,0.07000631936376567,0.17054886026563681,0.04779048501409054,0.20257069086254625,443238100,-0.29000000000000004
15,2021-01-26,4166,5170,-0.15125550375459862,13,0.0022232174266982926,0,0.07007484337994804,0.00781142379189599,0.06239168799073821,0.12238188458904695,0.06450730674353096,0.19952945141157236,456850200,-0.1299999999999999
16,2021-01-27,41775,56410,-0.12935133327909215,15,0.0002996232676691283,0,0.12158584927702103,0.012952669657301985,0.1310242999927846,0.10179747454786386,0.0665602508016511,0.1781161699552087,1222342500,-0.4400000000000013
17,2021-01-28,168618,244949,-0.08592860012872791,16,0.00021262102410734022,0,0.2105469912912435,0.019786116138823157,0.19443837880315887,0.058829629954699994,0.13584210628447224,0.12163350912836894,591223900,-3.3499999999999996
18,2021-01-29,74582,98292,-0.12488245668713947,14,0.00015169448434991823,0,0.24659526102584306,0.016373092332548387,0.13938728676049325,0.09035375977739951,0.08177733419697242,0.1140578956471409,602193300,-1.0500000000000007
19,2021-02-01,21365,27866,-0.12588712181435463,15,0.0001282349633360702,0,0.15566902848126915,0.005957541594574076,0.2061030489692159,0.12909814836990416,0.06702625837644319,0.13903158309947033,434608000,-3.6999999999999993
20,2021-02-02,18561,23157,-0.14794823607295057,15,7.942625606114675e-05,0,0.14539051159763736,0.011038066116157798,0.18454891176101135,0.08000320365224396,0.08714574128157311,0.12987018190873104,462775900,-1.6600000000000001
21,2021-02-03,10774,14464,-0.19771042585766815,16,0.00036501425785959163,0,0.12261693781547135,0.007621116606181441,0.16462336968115537,0.10824004818808114,0.06791567916359373,0.15980473579771962,221405100,0.120000000000001
22,2021-02-04,6787,8458,-0.1439608392557724,15,0.00016754348669825213,0,0.14405778644974812,0.00581473009762468,0.21000919726019862,0.12440217097891383,0.07209510679611884,0.12567147276233592,162985800,-1.6099999999999994
23,2021-02-05,5264,6995,-0.16367219044182243,15,0.000800872781883175,0,0.10767519116986919,0.004437887215761795,0.35787581592665374,0.10105236168625042,0.05367867082529517,0.11756483079928569,197097600,-0.33999999999999986
24,2021-02-08,2810,3351,-0.21282411296692738,12,0.0004227788620567689,0,0.13217493018337179,0.0045017637408682675,0.254246298149014,0.1208558196450337,0.06573811825784273,0.17697336559302332,128171500,-0.7000000000000002
25,2021-02-09,2268,3068,-0.1599295974741689,16,0.0005460723252418364,0,0.1426220878465136,0.00872089304921587,0.251547915574574,0.09885175712094176,0.06274214545169994,0.1744498347721696,102588100,-0.3099999999999996
26,2021-02-10,3070,4818,-0.20029934640620098,16,0.0005207490263335172,0,0.13605674161104522,0.008275596920305769,0.21664599707745227,0.09968703767542812,0.06669032700038491,0.16460317783356876,152810800,0.08999999999999986
27,2021-02-11,1937,2485,-0.1816531543651804,12,0.0009817249235859148,0,0.14045299691197088,0.0058050210264814625,0.21108451216420715,0.12166136717889567,0.06898961139654451,0.15920005123249908,55920400,-0.009999999999999787
28,2021-02-12,1583,2046,-0.19427430788965355,12,0.00038170638338289536,0,0.12957356957406055,0.006589378698299904,0.22592048919873386,0.14425126584988238,0.07789845993191276,0.15765481105133602,46773000,-0.1299999999999999
29,2021-02-16,1650,2504,-0.19728101249288665,13,0.0005876099580498265,0,0.11445090484013018,0.0048186093277491895,0.2603499029080265,0.12790890533954377,0.05911041024289914,0.15501088984297381,61165700,-0.3799999999999999
30,2021-02-17,1122,1441,-0.19443348538185617,13,0.0006754344790454128,0,0.11781160439776057,0.010424743140333715,0.2126687237250166,0.12670346116696826,0.08676840530831449,0.1753230716404065,38849000,-0.03000000000000025
31,2021-02-18,2151,2772,-0.15739590752261465,12,0.0014961546373733208,0,0.1050159555287275,0.009664430559523818,0.17462571408198443,0.10797006280228659,0.07132646250874712,0.20995216860858998,130540800,-0.33000000000000007
32,2021-02-19,1161,1468,-0.14672139455682687,14,0.0008077913711386833,0,0.12319755433405673,0.023410923693282955,0.20329045465740672,0.146970331470457,0.07758399267262857,0.15836301621467996,40249100,0.16000000000000014
33,2021-02-22,2016,3196,-0.19135980052524895,14,0.0008854238665190111,0,0.0920128887019341,0.006483197772191945,0.1609428246326251,0.1258610781625582,0.06483403515066212,0.16988059748492423,173409000,0.6200000000000001
34,2021-02-23,2326,3355,-0.23133007206058745,12,0.0005398248910920072,0,0.09962267640779206,0.007517581948596368,0.1949395530641357,0.12280304271223996,0.08229731214060919,0.1749369423329205,264876400,0.7300000000000004
35,2021-02-24,7135,9675,-0.2529214480502565,15,0.0005287635539662443,0,0.10344915726373191,0.005678386304837356,0.17895189570364697,0.10979696381612547,0.06388225152170969,0.17448991086455065,376881800,1.8599999999999994
36,2021-02-25,7655,10476,-0.19585033129075596,16,0.0003644577710378428,0,0.10482172638069617,0.007218072694082397,0.1517086516601283,0.11199498293283101,0.06177838357316762,0.1907912590156135,445717400,-2.6000000000000014
37,2021-02-26,4240,8397,-0.2298332480916521,13,0.0013966035677904728,0,0.1405650528280477,0.009312632176253307,0.2001997517945305,0.10411825182164958,0.06988473402172071,0.15282199696449222,137028000,-0.17999999999999972
38,2021-03-01,2862,5618,-0.22948066137373235,12,0.0006020703588446932,0,0.1054449372599794,0.005326646182847857,0.19683347993399777,0.13363172581470403,0.053953871498853806,0.16548467051002166,143586500,0.3200000000000003
39,2021-03-02,2253,4060,-0.1967522805607367,13,0.0007773326461027349,0,0.12258177910816812,0.00893946311494816,0.21809037310966553,0.10872836635437855,0.05213170608736292,0.16146556434713025,78135400,-0.21000000000000085
40,2021-03-03,1803,3660,-0.20650444776638074,12,0.0006012485166552085,0,0.15545215945139768,0.010832893983373369,0.2174623402010206,0.11306959521801177,0.06517062364039135,0.1583417355443931,55651900,-0.3699999999999992
41,2021-03-04,1969,4021,-0.25276638961088255,11,0.002086918593483424,0,0.12699278779519332,0.006678872995858041,0.19992882445772445,0.10914441121018267,0.07381375400166153,0.16943420948060142,77822600,-0.22000000000000064
42,2021-03-05,2006,4184,-0.28463998816927555,10,0.0018872125338685443,0,0.12783118401608473,0.00820047598880575,0.1763408210567807,0.1328058175817493,0.06736229640284479,0.17253775366448706,59734100,-0.02999999999999936
43,2021-03-08,2026,3919,-0.21682629780848048,12,0.0008381998372331494,0,0.12419559042576396,0.006444315441237638,0.17870384620519364,0.11354426649491683,0.07067217570268056,0.17092263030168003,114343800,0.7599999999999998
44,2021-03-09,2853,5396,-0.21200251089706884,11,0.0004687363246970643,0,0.14009683378041343,0.010929077623943564,0.17754872470219937,0.12475199781543651,0.06376468565770066,0.1644477556230216,150415600,1.1199999999999992
45,2021-03-10,4641,8570,-0.21451882576690542,12,0.000580494319412036,0,0.12013391247104967,0.008686382627347703,0.26875346274728534,0.11026691057589051,0.05580611000131726,0.15666908508411145,261918600,-1.17
46,2021-03-11,3127,5799,-0.19011794935636364,14,0.0006113828027231306,0,0.12848495026236662,0.011405778664055028,0.25234349119833366,0.11850465829119788,0.05550195003686656,0.16456155463152106,83933600,-0.370000000000001
47,2021-03-12,2441,5054,-0.22291500708475034,10,0.0007997549348094889,0,0.152491830323657,0.012359759959791102,0.22092168054429648,0.1215100498839894,0.06395821692208666,0.1512308645485764,111146700,1.0
48,2021-03-15,3567,6477,-0.22277810398508463,14,0.00047590268069228774,0,0.13291882334787022,0.006801463986151746,0.1995836101569078,0.12226465026400578,0.057426947875433024,0.15711262202151402,277713300,1.8599999999999994
49,2021-03-16,2154,4311,-0.1940022717182315,11,0.000982032156527857,0,0.13510809136755825,0.006976985761881634,0.2732077693010476,0.11040872386394683,0.06903490609038916,0.1481998837965842,125967600,-0.5999999999999996
50,2021-03-17,2182,4370,-0.23735644677226236,12,0.0011561350803172853,0,0.10489277488529664,0.003336668387078748,0.20223207981909191,0.15532738402548335,0.06257966802217962,0.18305393961152663,78053600,0.3200000000000003
51,2021-03-18,2322,4154,-0.2139414008194959,11,0.0010517841331718011,0,0.11944323428371414,0.0080112575131943,0.21773351985427603,0.16909741418995863,0.05008763254842778,0.14856914021551043,121418000,-0.33999999999999986
52,2021-03-19,2376,5179,-0.18137516917499905,10,0.0007481481389294604,0,0.1787716180279213,0.009265164960355165,0.2160363907684201,0.11105604541004631,0.07185456015474218,0.1276528674549493,153206000,-0.21000000000000085
53,2021-03-22,1710,3374,-0.19074562406221934,11,0.0009726785265243867,0,0.14709062563354344,0.0069592753612481234,0.2542788369490792,0.11118674651622083,0.05990509849366016,0.14520616085648913,88760100,-0.6600000000000001
54,2021-03-23,1676,3468,-0.19556071196626496,10,0.0017288663660236733,0,0.16221344340884766,0.008453880512017894,0.23944370963460676,0.10236409285692957,0.06716518679353117,0.13079096176013622,87923200,-0.8000000000000007
55,2021-03-24,2408,5013,-0.18912388786821238,11,0.0008493625154060944,0,0.14734902063033709,0.006113003055999738,0.2898535949560631,0.08523229234499415,0.05818419963251377,0.17148440931048647,81850700,-1.8000000000000007
56,2021-03-25,4432,8249,-0.23185469341243428,11,0.000415680988503862,0,0.19776132273132624,0.005531274999185777,0.3783558101058962,0.07008735087623019,0.06298048034525586,0.11009357529979649,131192800,1.9799999999999986
57,2021-03-26,2256,4050,-0.21580679634270583,13,0.00046056777073265933,0,0.18406523597639315,0.007656745144346689,0.26414995263039937,0.10106850991144219,0.07592201222208084,0.14315714525297799,84633100,-1.0299999999999994
58,2021-03-29,1645,3609,-0.2292717270332855,9,0.0009374714283714385,0,0.1426021258257812,0.007987343185649351,0.2865841030106153,0.1218414628288841,0.08289077670135736,0.1553203247411784,37330700,0.02999999999999936
59,2021-03-30,1478,2980,-0.21294697632180204,11,0.0009203732645262823,0,0.16289517980779783,0.005562393530378154,0.2330522225990307,0.14126793211472824,0.06850931398342727,0.16044838319537816,39020500,0.03999999999999915
60,2021-03-31,1587,3091,-0.27432990480493175,10,0.0008480856640464934,0,0.19332720500343245,0.01826135532618052,0.2385933155779337,0.13478209070172328,0.05956868861503618,0.14933525877282555,29832300,-0.1899999999999995
61,2021-04-01,1863,3560,-0.2031179109343111,12,0.001180288961794416,0,0.20568678316953715,0.008123054260205029,0.25811399157580256,0.13877185845478676,0.0628364452192416,0.10699550774813472,77473900,-0.870000000000001
62,2021-04-05,2218,4562,-0.23061433948033644,11,0.0013029774882799608,0,0.21650573862110328,0.005777362902866462,0.2029475019396107,0.1515846927509937,0.05821835203605836,0.13774736576631477,96082300,0.5099999999999998
63,2021-04-06,1552,2915,-0.2009068870933335,12,0.0006384614916746802,0,0.2474249908981314,0.010048603565789582,0.22581325281970838,0.11882126860338514,0.06287124440485119,0.13935518550642728,44067000,-0.20000000000000107
64,2021-04-07,1403,2909,-0.25339573794648906,10,0.00128608876398421,0,0.2735323677614364,0.0060988566797054765,0.23304479934138875,0.1120583670095394,0.05082513999840748,0.11512234503099854,28804300,-0.22000000000000064
65,2021-04-08,1528,3371,-0.24203569511338996,10,0.00041817890494226924,0,0.21090758591132866,0.0064347218466104085,0.26633159208202084,0.11482634945968306,0.07866929747165692,0.12217270932687568,33408700,-0.22000000000000064
66,2021-04-09,1541,3152,-0.2676655319646109,11,0.0003922839294001597,0,0.19922456216844378,0.014161632546520161,0.2733262521356929,0.14263926695731086,0.06196299232418461,0.12809910584171344,29254600,-0.17999999999999972
67,2021-04-12,1841,3871,-0.26209788856036165,10,0.000503887831376137,0,0.18214500578084317,0.007385782707277563,0.23119822768623705,0.12215227520358883,0.07299278733621295,0.15840397490637498,51269800,-0.8200000000000003
68,2021-04-13,1554,3558,-0.2531212715570318,10,0.0008517347707898474,0,0.18398307240484613,0.005614176354518297,0.23958710718190854,0.12968167387420326,0.05811817453197912,0.13806409774476577,44049100,0.17999999999999972
69,2021-04-14,1717,3982,-0.22077388633210077,8,0.0007499877738008276,0,0.16073482965710892,0.01152716875139743,0.2234100523187277,0.1525381220275983,0.05712902528371111,0.15833391559540072,51166300,0.34999999999999964
70,2021-04-15,2359,5959,-0.23157994669215765,12,0.0024817506351022703,0,0.16052554109629544,0.007390146659117093,0.26578751085784535,0.14938569298935156,0.06362400695853838,0.14600197916909968,45198900,0.019999999999999574
